"","subject","trial","Phone_NOTENG","Phone_ENG","Econ","Loc","Glob","acoustic_distance","response_var"
"3021","subject_21","trial_101","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"3022","subject_22","trial_101","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"3023","subject_23","trial_101","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,0
"3024","subject_24","trial_101","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"3025","subject_25","trial_101","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"3026","subject_26","trial_101","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,0
"3027","subject_27","trial_101","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
"3028","subject_28","trial_101","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,0
"3029","subject_29","trial_101","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
"3030","subject_30","trial_101","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"3031","subject_1","trial_102","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"3032","subject_2","trial_102","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"3033","subject_3","trial_102","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"3034","subject_4","trial_102","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"3035","subject_5","trial_102","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,0
"3036","subject_6","trial_102","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"3037","subject_7","trial_102","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"3038","subject_8","trial_102","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"3039","subject_9","trial_102","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"3040","subject_10","trial_102","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,1
"3041","subject_11","trial_102","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,1
"3042","subject_12","trial_102","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"3043","subject_13","trial_102","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"3044","subject_14","trial_102","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"3045","subject_15","trial_102","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"3046","subject_16","trial_102","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"3047","subject_17","trial_102","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"3048","subject_18","trial_102","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"3049","subject_19","trial_102","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"3050","subject_20","trial_102","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"3051","subject_21","trial_102","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"3052","subject_22","trial_102","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"3053","subject_23","trial_102","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,0
"3054","subject_24","trial_102","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"3055","subject_25","trial_102","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"3056","subject_26","trial_102","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"3057","subject_27","trial_102","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"3058","subject_28","trial_102","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"3059","subject_29","trial_102","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,1
"3060","subject_30","trial_102","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"3061","subject_1","trial_103","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"3062","subject_2","trial_103","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"3063","subject_3","trial_103","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"3064","subject_4","trial_103","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"3065","subject_5","trial_103","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"3066","subject_6","trial_103","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"3067","subject_7","trial_103","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"3068","subject_8","trial_103","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"3069","subject_9","trial_103","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,0
"3070","subject_10","trial_103","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"3071","subject_11","trial_103","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"3072","subject_12","trial_103","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,0
"3073","subject_13","trial_103","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"3074","subject_14","trial_103","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"3075","subject_15","trial_103","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"3076","subject_16","trial_103","ɡʲ","b",0.2609970674,0.1099706745,0.1180351906,-1.82721759387342,0
"3077","subject_17","trial_103","ɡʲ","d",0.2609970674,0.1099706745,0.1180351906,-0.81353474579396,0
"3078","subject_18","trial_103","ɡʲ","g",0.2609970674,0.1099706745,0.1180351906,0.48351457045017,1
"3079","subject_19","trial_103","ɡʲ","p",0.2609970674,0.1099706745,0.1180351906,-0.73863565453159,1
"3080","subject_20","trial_103","ɡʲ","t",0.2609970674,0.1099706745,0.1180351906,-0.953883662266879,0
"3081","subject_21","trial_103","ɡʲ","k",0.2609970674,0.1099706745,0.1180351906,-0.47585320022111,1
"3082","subject_22","trial_103","ɡʲ","d͡ʒ",0.2609970674,0.1099706745,0.1180351906,-0.27667604381396,1
"3083","subject_23","trial_103","ɬ","ʃ",0.08333333333,0.1138519924,0.2352941176,0.0594180034674903,1
"3084","subject_24","trial_103","ɬ","l",0.08333333333,0.1138519924,0.2352941176,-0.36662170105357,1
"3085","subject_25","trial_103","ɬ","ʒ",0.08333333333,0.1138519924,0.2352941176,-0.12738592633236,1
"3086","subject_26","trial_103","pʼ","p",0,0.1524453694,0.07795698925,0.32189851433566,1
"3087","subject_27","trial_103","pʼ","t",0,0.1524453694,0.07795698925,-0.57713105678878,1
"3088","subject_28","trial_103","pʼ","k",0,0.1524453694,0.07795698925,-0.46323480071326,0
"3089","subject_29","trial_103","pʼ","b",0,0.1524453694,0.07795698925,-0.16460921213582,1
"3090","subject_30","trial_103","pʼ","d",0,0.1524453694,0.07795698925,-0.72155770150615,1
"3091","subject_1","trial_104","pʼ","g",0,0.1524453694,0.07795698925,-0.7233715363913,0
"3092","subject_2","trial_104","q","p",0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
"3093","subject_3","trial_104","q","t",0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
"3094","subject_4","trial_104","q","k",0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971,1
"3095","subject_5","trial_104","q","b",0.2609970674,-0.05131964809,-0.04765395894,-0.76949838391041,1
"3096","subject_6","trial_104","q","d",0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
"3097","subject_7","trial_104","q","g",0.2609970674,-0.05131964809,-0.04765395894,-0.58358177025076,1
"3098","subject_8","trial_104","qʷ","p",0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
"3099","subject_9","trial_104","qʷ","t",0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
"3100","subject_10","trial_104","qʷ","k",0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,1
"3101","subject_11","trial_104","qʷ","b",0.1743308167,0.09094028826,0.0394646534,-1.68132614157317,1
"3102","subject_12","trial_104","qʷ","d",0.1743308167,0.09094028826,0.0394646534,-0.73146909928443,1
"3103","subject_13","trial_104","qʷ","g",0.1743308167,0.09094028826,0.0394646534,-0.433702190605939,1
"3104","subject_14","trial_104","qʷ","w",0.1743308167,0.09094028826,0.0394646534,-0.12366903435088,1
"3105","subject_15","trial_104","ʁʷ","r",0.2840501792,0.09867172676,0.1105313093,-0.3093652777156,1
"3106","subject_16","trial_104","ʁʷ","h",0.2840501792,0.09867172676,0.1105313093,-0.11512523452443,1
"3107","subject_17","trial_104","ʁʷ","w",0.2840501792,0.09867172676,0.1105313093,0.0943979402672896,1
"3108","subject_18","trial_104","xʷ","k",0.3342293907,0.1362007168,-0.01290322581,-0.68808191514267,1
"3109","subject_19","trial_104","xʷ","h",0.3342293907,0.1362007168,-0.01290322581,0.0594180034674903,1
"3110","subject_20","trial_104","xʷ","s",0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
"3111","subject_21","trial_104","xʷ","ʃ",0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
"3112","subject_22","trial_104","xʷ","w",0.3342293907,0.1362007168,-0.01290322581,-0.0859270232931801,1
"3113","subject_23","trial_104","ç","k",0.2925021796,0.1967741935,-0.04887585533,-0.72522508552507,1
"3114","subject_24","trial_104","ç","h",0.2925021796,0.1967741935,-0.04887585533,-0.45597212010725,1
"3115","subject_25","trial_104","ç","s",0.2925021796,0.1967741935,-0.04887585533,-0.28355236903001,1
"3116","subject_26","trial_104","ç","ʃ",0.2925021796,0.1967741935,-0.04887585533,0.0661251304900503,1
"3117","subject_27","trial_104","ʃ '","k",0,0.1524453694,0.0188172043,-1.68132614157317,1
"3118","subject_28","trial_104","ʃ '","h",0,0.1524453694,0.0188172043,-1.04093413454766,1
"3119","subject_29","trial_104","ʃ '","s",0,0.1524453694,0.0188172043,-0.6205589829249,1
"3120","subject_30","trial_104","ʃ '","ʃ",0,0.1524453694,0.0188172043,0.20167511999017,1
"3121","subject_1","trial_105","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,1
"3122","subject_2","trial_105","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"3123","subject_3","trial_105","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"3124","subject_4","trial_105","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"3125","subject_5","trial_105","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"3126","subject_6","trial_105","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"3127","subject_7","trial_105","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"3128","subject_8","trial_105","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"3129","subject_9","trial_105","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,0
"3130","subject_10","trial_105","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"3131","subject_11","trial_105","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"3132","subject_12","trial_105","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"3133","subject_13","trial_105","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"3134","subject_14","trial_105","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"3135","subject_15","trial_105","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,0
"3136","subject_16","trial_105","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"3137","subject_17","trial_105","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"3138","subject_18","trial_105","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"3139","subject_19","trial_105","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"3140","subject_20","trial_105","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"3141","subject_21","trial_105","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,0
"3142","subject_22","trial_105","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"3143","subject_23","trial_105","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,0
"3144","subject_24","trial_105","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"3145","subject_25","trial_105","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,0
"3146","subject_26","trial_105","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"3147","subject_27","trial_105","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"3148","subject_28","trial_105","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,0
"3149","subject_29","trial_105","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,0
"3150","subject_30","trial_105","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,0
"3151","subject_1","trial_106","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"3152","subject_2","trial_106","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"3153","subject_3","trial_106","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"3154","subject_4","trial_106","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"3155","subject_5","trial_106","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"3156","subject_6","trial_106","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"3157","subject_7","trial_106","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,0
"3158","subject_8","trial_106","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"3159","subject_9","trial_106","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"3160","subject_10","trial_106","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
"3161","subject_11","trial_106","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"3162","subject_12","trial_106","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"3163","subject_13","trial_106","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,0
"3164","subject_14","trial_106","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"3165","subject_15","trial_106","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"3166","subject_16","trial_106","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"3167","subject_17","trial_106","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"3168","subject_18","trial_106","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"3169","subject_19","trial_106","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"3170","subject_20","trial_106","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"3171","subject_21","trial_106","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"3172","subject_22","trial_106","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"3173","subject_23","trial_106","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"3174","subject_24","trial_106","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"3175","subject_25","trial_106","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"3176","subject_26","trial_106","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,1
"3177","subject_27","trial_106","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"3178","subject_28","trial_106","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"3179","subject_29","trial_106","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"3180","subject_30","trial_106","ɡʲ","b",0.2609970674,0.1099706745,0.1180351906,-1.82721759387342,1
"3181","subject_1","trial_107","ɡʲ","d",0.2609970674,0.1099706745,0.1180351906,-0.81353474579396,1
"3182","subject_2","trial_107","ɡʲ","g",0.2609970674,0.1099706745,0.1180351906,0.48351457045017,0
"3183","subject_3","trial_107","ɡʲ","p",0.2609970674,0.1099706745,0.1180351906,-0.73863565453159,1
"3184","subject_4","trial_107","ɡʲ","t",0.2609970674,0.1099706745,0.1180351906,-0.953883662266879,1
"3185","subject_5","trial_107","ɡʲ","k",0.2609970674,0.1099706745,0.1180351906,-0.47585320022111,0
"3186","subject_6","trial_107","ɡʲ","d͡ʒ",0.2609970674,0.1099706745,0.1180351906,-0.27667604381396,1
"3187","subject_7","trial_107","ɬ","ʃ",0.08333333333,0.1138519924,0.2352941176,0.0594180034674903,1
"3188","subject_8","trial_107","ɬ","l",0.08333333333,0.1138519924,0.2352941176,-0.36662170105357,1
"3189","subject_9","trial_107","ɬ","ʒ",0.08333333333,0.1138519924,0.2352941176,-0.12738592633236,0
"3190","subject_10","trial_107","pʼ","p",0,0.1524453694,0.07795698925,0.32189851433566,1
"3191","subject_11","trial_107","pʼ","t",0,0.1524453694,0.07795698925,-0.57713105678878,1
"3192","subject_12","trial_107","pʼ","k",0,0.1524453694,0.07795698925,-0.46323480071326,1
"3193","subject_13","trial_107","pʼ","b",0,0.1524453694,0.07795698925,-0.16460921213582,1
"3194","subject_14","trial_107","pʼ","d",0,0.1524453694,0.07795698925,-0.72155770150615,1
"3195","subject_15","trial_107","pʼ","g",0,0.1524453694,0.07795698925,-0.7233715363913,1
"3196","subject_16","trial_107","q","p",0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
"3197","subject_17","trial_107","q","t",0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,0
"3198","subject_18","trial_107","q","k",0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971,0
"3199","subject_19","trial_107","q","b",0.2609970674,-0.05131964809,-0.04765395894,-0.76949838391041,1
"3200","subject_20","trial_107","q","d",0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
"3201","subject_21","trial_107","q","g",0.2609970674,-0.05131964809,-0.04765395894,-0.58358177025076,1
"3202","subject_22","trial_107","qʷ","p",0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
"3203","subject_23","trial_107","qʷ","t",0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
"3204","subject_24","trial_107","qʷ","k",0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,0
"3205","subject_25","trial_107","qʷ","b",0.1743308167,0.09094028826,0.0394646534,-1.68132614157317,1
"3206","subject_26","trial_107","qʷ","d",0.1743308167,0.09094028826,0.0394646534,-0.73146909928443,1
"3207","subject_27","trial_107","qʷ","g",0.1743308167,0.09094028826,0.0394646534,-0.433702190605939,1
"3208","subject_28","trial_107","qʷ","w",0.1743308167,0.09094028826,0.0394646534,-0.12366903435088,1
"3209","subject_29","trial_107","ʁʷ","r",0.2840501792,0.09867172676,0.1105313093,-0.3093652777156,1
"3210","subject_30","trial_107","ʁʷ","h",0.2840501792,0.09867172676,0.1105313093,-0.11512523452443,1
"3211","subject_1","trial_108","ʁʷ","w",0.2840501792,0.09867172676,0.1105313093,0.0943979402672896,1
"3212","subject_2","trial_108","xʷ","k",0.3342293907,0.1362007168,-0.01290322581,-0.68808191514267,1
"3213","subject_3","trial_108","xʷ","h",0.3342293907,0.1362007168,-0.01290322581,0.0594180034674903,1
"3214","subject_4","trial_108","xʷ","s",0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
"3215","subject_5","trial_108","xʷ","ʃ",0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
"3216","subject_6","trial_108","xʷ","w",0.3342293907,0.1362007168,-0.01290322581,-0.0859270232931801,1
"3217","subject_7","trial_108","ç","k",0.2925021796,0.1967741935,-0.04887585533,-0.72522508552507,1
"3218","subject_8","trial_108","ç","h",0.2925021796,0.1967741935,-0.04887585533,-0.45597212010725,1
"3219","subject_9","trial_108","ç","s",0.2925021796,0.1967741935,-0.04887585533,-0.28355236903001,1
"3220","subject_10","trial_108","ç","ʃ",0.2925021796,0.1967741935,-0.04887585533,0.0661251304900503,1
"3221","subject_11","trial_108","ʃ '","k",0,0.1524453694,0.0188172043,-1.68132614157317,1
"3222","subject_12","trial_108","ʃ '","h",0,0.1524453694,0.0188172043,-1.04093413454766,1
"3223","subject_13","trial_108","ʃ '","s",0,0.1524453694,0.0188172043,-0.6205589829249,1
"3224","subject_14","trial_108","ʃ '","ʃ",0,0.1524453694,0.0188172043,0.20167511999017,0
"3225","subject_15","trial_108","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,1
"3226","subject_16","trial_108","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"3227","subject_17","trial_108","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"3228","subject_18","trial_108","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"3229","subject_19","trial_108","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"3230","subject_20","trial_108","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"3231","subject_21","trial_108","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"3232","subject_22","trial_108","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"3233","subject_23","trial_108","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"3234","subject_24","trial_108","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"3235","subject_25","trial_108","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"3236","subject_26","trial_108","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"3237","subject_27","trial_108","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
"3238","subject_28","trial_108","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"3239","subject_29","trial_108","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"3240","subject_30","trial_108","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"3241","subject_1","trial_109","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"3242","subject_2","trial_109","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"3243","subject_3","trial_109","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"3244","subject_4","trial_109","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"3245","subject_5","trial_109","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"3246","subject_6","trial_109","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"3247","subject_7","trial_109","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"3248","subject_8","trial_109","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,1
"3249","subject_9","trial_109","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,0
"3250","subject_10","trial_109","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,0
"3251","subject_11","trial_109","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"3252","subject_12","trial_109","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"3253","subject_13","trial_109","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"3254","subject_14","trial_109","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"3255","subject_15","trial_109","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"3256","subject_16","trial_109","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"3257","subject_17","trial_109","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"3258","subject_18","trial_109","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"3259","subject_19","trial_109","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"3260","subject_20","trial_109","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"3261","subject_21","trial_109","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"3262","subject_22","trial_109","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"3263","subject_23","trial_109","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"3264","subject_24","trial_109","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"3265","subject_25","trial_109","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,0
"3266","subject_26","trial_109","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,0
"3267","subject_27","trial_109","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,1
"3268","subject_28","trial_109","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"3269","subject_29","trial_109","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"3270","subject_30","trial_109","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"3271","subject_1","trial_110","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"3272","subject_2","trial_110","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,0
"3273","subject_3","trial_110","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"3274","subject_4","trial_110","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"3275","subject_5","trial_110","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,0
"3276","subject_6","trial_110","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"3277","subject_7","trial_110","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"3278","subject_8","trial_110","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"3279","subject_9","trial_110","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"3280","subject_10","trial_110","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,1
