subject,trial,Phone_NOTENG,Phone_ENG,Econ,Loc,Glob,acoustic_distance,response_var
subject_2,trial_99,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_3,trial_99,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_4,trial_99,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_5,trial_99,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_6,trial_99,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_7,trial_99,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_8,trial_99,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_9,trial_99,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_10,trial_99,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_11,trial_99,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_12,trial_99,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
subject_13,trial_99,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,0
subject_14,trial_99,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_15,trial_99,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,0
subject_16,trial_99,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_17,trial_99,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_18,trial_99,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,0
subject_19,trial_99,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_20,trial_99,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_21,trial_99,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_22,trial_99,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_23,trial_99,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_24,trial_99,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_25,trial_99,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_26,trial_99,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_27,trial_99,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,0
subject_28,trial_99,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_29,trial_99,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_30,trial_99,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_1,trial_100,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_2,trial_100,ɡʲ,b,0.2609970674,0.1099706745,0.1180351906,-1.8272175938734194,1
subject_3,trial_100,ɡʲ,d,0.2609970674,0.1099706745,0.1180351906,-0.8135347457939601,1
subject_4,trial_100,ɡʲ,g,0.2609970674,0.1099706745,0.1180351906,0.4835145704501702,1
subject_5,trial_100,ɡʲ,p,0.2609970674,0.1099706745,0.1180351906,-0.7386356545315902,1
subject_6,trial_100,ɡʲ,t,0.2609970674,0.1099706745,0.1180351906,-0.9538836622668794,1
subject_7,trial_100,ɡʲ,k,0.2609970674,0.1099706745,0.1180351906,-0.4758532002211098,1
subject_8,trial_100,ɡʲ,d͡ʒ,0.2609970674,0.1099706745,0.1180351906,-0.2766760438139597,0
subject_9,trial_100,ɬ,ʃ,0.08333333333,0.1138519924,0.2352941176,0.059418003467490266,0
subject_10,trial_100,ɬ,l,0.08333333333,0.1138519924,0.2352941176,-0.3666217010535697,1
subject_11,trial_100,ɬ,ʒ,0.08333333333,0.1138519924,0.2352941176,-0.12738592633236046,1
subject_12,trial_100,pʼ,p,0,0.1524453694,0.07795698925,0.3218985143356603,1
subject_13,trial_100,pʼ,t,0,0.1524453694,0.07795698925,-0.57713105678878,0
subject_14,trial_100,pʼ,k,0,0.1524453694,0.07795698925,-0.46323480071326006,1
subject_15,trial_100,pʼ,b,0,0.1524453694,0.07795698925,-0.16460921213582003,1
subject_16,trial_100,pʼ,d,0,0.1524453694,0.07795698925,-0.7215577015061498,1
subject_17,trial_100,pʼ,g,0,0.1524453694,0.07795698925,-0.7233715363913,1
subject_18,trial_100,q,p,0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,0
subject_19,trial_100,q,t,0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
subject_20,trial_100,q,k,0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971027,0
subject_21,trial_100,q,b,0.2609970674,-0.05131964809,-0.04765395894,-0.7694983839104101,1
subject_22,trial_100,q,d,0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,0
subject_23,trial_100,q,g,0.2609970674,-0.05131964809,-0.04765395894,-0.5835817702507602,1
subject_24,trial_100,qʷ,p,0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,0
subject_25,trial_100,qʷ,t,0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
subject_26,trial_100,qʷ,k,0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,1
subject_27,trial_100,qʷ,b,0.1743308167,0.09094028826,0.0394646534,-1.6813261415731704,1
subject_28,trial_100,qʷ,d,0.1743308167,0.09094028826,0.0394646534,-0.7314690992844297,0
subject_29,trial_100,qʷ,g,0.1743308167,0.09094028826,0.0394646534,-0.4337021906059393,1
subject_30,trial_100,qʷ,w,0.1743308167,0.09094028826,0.0394646534,-0.12366903435087995,0
subject_1,trial_101,ʁʷ,r,0.2840501792,0.09867172676,0.1105313093,-0.30936527771559996,1
subject_2,trial_101,ʁʷ,h,0.2840501792,0.09867172676,0.1105313093,-0.11512523452443002,1
subject_3,trial_101,ʁʷ,w,0.2840501792,0.09867172676,0.1105313093,0.09439794026728965,1
subject_4,trial_101,xʷ,k,0.3342293907,0.1362007168,-0.01290322581,-0.6880819151426705,1
subject_5,trial_101,xʷ,h,0.3342293907,0.1362007168,-0.01290322581,0.059418003467490266,1
subject_6,trial_101,xʷ,s,0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
subject_7,trial_101,xʷ,ʃ,0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
subject_8,trial_101,xʷ,w,0.3342293907,0.1362007168,-0.01290322581,-0.08592702329318014,1
subject_9,trial_101,ç,k,0.2925021796,0.1967741935,-0.04887585533,-0.7252250855250701,1
subject_10,trial_101,ç,h,0.2925021796,0.1967741935,-0.04887585533,-0.4559721201072495,1
subject_11,trial_101,ç,s,0.2925021796,0.1967741935,-0.04887585533,-0.2835523690300099,0
subject_12,trial_101,ç,ʃ,0.2925021796,0.1967741935,-0.04887585533,0.06612513049005031,1
subject_13,trial_101,ʃ ',k,0,0.1524453694,0.0188172043,-1.6813261415731704,0
subject_14,trial_101,ʃ ',h,0,0.1524453694,0.0188172043,-1.0409341345476593,0
subject_15,trial_101,ʃ ',s,0,0.1524453694,0.0188172043,-0.6205589829248996,1
subject_16,trial_101,ʃ ',ʃ,0,0.1524453694,0.0188172043,0.20167511999016963,1
subject_17,trial_101,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_18,trial_101,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_19,trial_101,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_20,trial_101,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_21,trial_101,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_22,trial_101,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_23,trial_101,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,0
subject_24,trial_101,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_25,trial_101,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_26,trial_101,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,0
subject_27,trial_101,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_28,trial_101,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_29,trial_101,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_30,trial_101,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_1,trial_102,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_2,trial_102,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,0
subject_3,trial_102,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,0
subject_4,trial_102,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_5,trial_102,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,0
subject_6,trial_102,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_7,trial_102,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_8,trial_102,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,0
subject_9,trial_102,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_10,trial_102,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,0
subject_11,trial_102,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_12,trial_102,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,0
subject_13,trial_102,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,0
subject_14,trial_102,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,0
subject_15,trial_102,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_16,trial_102,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_17,trial_102,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_18,trial_102,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_19,trial_102,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_20,trial_102,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_21,trial_102,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,0
subject_22,trial_102,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_23,trial_102,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_24,trial_102,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_25,trial_102,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_26,trial_102,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_27,trial_102,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_28,trial_102,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,0
subject_29,trial_102,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_30,trial_102,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_1,trial_103,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,0
subject_2,trial_103,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_3,trial_103,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_4,trial_103,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_5,trial_103,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_6,trial_103,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_7,trial_103,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,0
subject_8,trial_103,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_9,trial_103,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_10,trial_103,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_11,trial_103,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_12,trial_103,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_13,trial_103,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_14,trial_103,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_15,trial_103,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,0
subject_16,trial_103,ɡʲ,b,0.2609970674,0.1099706745,0.1180351906,-1.8272175938734194,0
subject_17,trial_103,ɡʲ,d,0.2609970674,0.1099706745,0.1180351906,-0.8135347457939601,0
subject_18,trial_103,ɡʲ,g,0.2609970674,0.1099706745,0.1180351906,0.4835145704501702,1
subject_19,trial_103,ɡʲ,p,0.2609970674,0.1099706745,0.1180351906,-0.7386356545315902,1
subject_20,trial_103,ɡʲ,t,0.2609970674,0.1099706745,0.1180351906,-0.9538836622668794,0
subject_21,trial_103,ɡʲ,k,0.2609970674,0.1099706745,0.1180351906,-0.4758532002211098,0
subject_22,trial_103,ɡʲ,d͡ʒ,0.2609970674,0.1099706745,0.1180351906,-0.2766760438139597,1
subject_23,trial_103,ɬ,ʃ,0.08333333333,0.1138519924,0.2352941176,0.059418003467490266,0
subject_24,trial_103,ɬ,l,0.08333333333,0.1138519924,0.2352941176,-0.3666217010535697,1
subject_25,trial_103,ɬ,ʒ,0.08333333333,0.1138519924,0.2352941176,-0.12738592633236046,1
subject_26,trial_103,pʼ,p,0,0.1524453694,0.07795698925,0.3218985143356603,1
subject_27,trial_103,pʼ,t,0,0.1524453694,0.07795698925,-0.57713105678878,1
subject_28,trial_103,pʼ,k,0,0.1524453694,0.07795698925,-0.46323480071326006,1
subject_29,trial_103,pʼ,b,0,0.1524453694,0.07795698925,-0.16460921213582003,1
subject_30,trial_103,pʼ,d,0,0.1524453694,0.07795698925,-0.7215577015061498,0
subject_1,trial_104,pʼ,g,0,0.1524453694,0.07795698925,-0.7233715363913,1
subject_2,trial_104,q,p,0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
subject_3,trial_104,q,t,0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,0
subject_4,trial_104,q,k,0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971027,1
subject_5,trial_104,q,b,0.2609970674,-0.05131964809,-0.04765395894,-0.7694983839104101,1
subject_6,trial_104,q,d,0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
subject_7,trial_104,q,g,0.2609970674,-0.05131964809,-0.04765395894,-0.5835817702507602,1
subject_8,trial_104,qʷ,p,0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
subject_9,trial_104,qʷ,t,0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
subject_10,trial_104,qʷ,k,0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,1
subject_11,trial_104,qʷ,b,0.1743308167,0.09094028826,0.0394646534,-1.6813261415731704,0
subject_12,trial_104,qʷ,d,0.1743308167,0.09094028826,0.0394646534,-0.7314690992844297,1
subject_13,trial_104,qʷ,g,0.1743308167,0.09094028826,0.0394646534,-0.4337021906059393,1
subject_14,trial_104,qʷ,w,0.1743308167,0.09094028826,0.0394646534,-0.12366903435087995,1
subject_15,trial_104,ʁʷ,r,0.2840501792,0.09867172676,0.1105313093,-0.30936527771559996,1
subject_16,trial_104,ʁʷ,h,0.2840501792,0.09867172676,0.1105313093,-0.11512523452443002,1
subject_17,trial_104,ʁʷ,w,0.2840501792,0.09867172676,0.1105313093,0.09439794026728965,0
subject_18,trial_104,xʷ,k,0.3342293907,0.1362007168,-0.01290322581,-0.6880819151426705,1
subject_19,trial_104,xʷ,h,0.3342293907,0.1362007168,-0.01290322581,0.059418003467490266,1
subject_20,trial_104,xʷ,s,0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,0
subject_21,trial_104,xʷ,ʃ,0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
subject_22,trial_104,xʷ,w,0.3342293907,0.1362007168,-0.01290322581,-0.08592702329318014,0
subject_23,trial_104,ç,k,0.2925021796,0.1967741935,-0.04887585533,-0.7252250855250701,1
subject_24,trial_104,ç,h,0.2925021796,0.1967741935,-0.04887585533,-0.4559721201072495,1
subject_25,trial_104,ç,s,0.2925021796,0.1967741935,-0.04887585533,-0.2835523690300099,1
subject_26,trial_104,ç,ʃ,0.2925021796,0.1967741935,-0.04887585533,0.06612513049005031,1
subject_27,trial_104,ʃ ',k,0,0.1524453694,0.0188172043,-1.6813261415731704,0
subject_28,trial_104,ʃ ',h,0,0.1524453694,0.0188172043,-1.0409341345476593,1
subject_29,trial_104,ʃ ',s,0,0.1524453694,0.0188172043,-0.6205589829248996,1
subject_30,trial_104,ʃ ',ʃ,0,0.1524453694,0.0188172043,0.20167511999016963,1
subject_1,trial_105,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_2,trial_105,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_3,trial_105,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_4,trial_105,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_5,trial_105,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_6,trial_105,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_7,trial_105,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_8,trial_105,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_9,trial_105,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_10,trial_105,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_11,trial_105,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_12,trial_105,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_13,trial_105,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_14,trial_105,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,0
subject_15,trial_105,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,0
subject_16,trial_105,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_17,trial_105,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_18,trial_105,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_19,trial_105,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,0
subject_20,trial_105,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,0
subject_21,trial_105,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_22,trial_105,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_23,trial_105,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_24,trial_105,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,0
subject_25,trial_105,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_26,trial_105,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,0
subject_27,trial_105,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_28,trial_105,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_29,trial_105,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,0
subject_30,trial_105,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_1,trial_106,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_2,trial_106,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_3,trial_106,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,0
subject_4,trial_106,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_5,trial_106,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_6,trial_106,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_7,trial_106,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_8,trial_106,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_9,trial_106,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_10,trial_106,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
subject_11,trial_106,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_12,trial_106,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_13,trial_106,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_14,trial_106,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,0
subject_15,trial_106,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_16,trial_106,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_17,trial_106,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_18,trial_106,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_19,trial_106,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_20,trial_106,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,0
subject_21,trial_106,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_22,trial_106,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_23,trial_106,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_24,trial_106,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,0
subject_25,trial_106,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_26,trial_106,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_27,trial_106,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_28,trial_106,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_29,trial_106,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_30,trial_106,ɡʲ,b,0.2609970674,0.1099706745,0.1180351906,-1.8272175938734194,1
subject_1,trial_107,ɡʲ,d,0.2609970674,0.1099706745,0.1180351906,-0.8135347457939601,1
subject_2,trial_107,ɡʲ,g,0.2609970674,0.1099706745,0.1180351906,0.4835145704501702,0
subject_3,trial_107,ɡʲ,p,0.2609970674,0.1099706745,0.1180351906,-0.7386356545315902,1
subject_4,trial_107,ɡʲ,t,0.2609970674,0.1099706745,0.1180351906,-0.9538836622668794,1
subject_5,trial_107,ɡʲ,k,0.2609970674,0.1099706745,0.1180351906,-0.4758532002211098,1
subject_6,trial_107,ɡʲ,d͡ʒ,0.2609970674,0.1099706745,0.1180351906,-0.2766760438139597,0
subject_7,trial_107,ɬ,ʃ,0.08333333333,0.1138519924,0.2352941176,0.059418003467490266,1
subject_8,trial_107,ɬ,l,0.08333333333,0.1138519924,0.2352941176,-0.3666217010535697,0
subject_9,trial_107,ɬ,ʒ,0.08333333333,0.1138519924,0.2352941176,-0.12738592633236046,1
subject_10,trial_107,pʼ,p,0,0.1524453694,0.07795698925,0.3218985143356603,1
subject_11,trial_107,pʼ,t,0,0.1524453694,0.07795698925,-0.57713105678878,1
subject_12,trial_107,pʼ,k,0,0.1524453694,0.07795698925,-0.46323480071326006,1
subject_13,trial_107,pʼ,b,0,0.1524453694,0.07795698925,-0.16460921213582003,1
subject_14,trial_107,pʼ,d,0,0.1524453694,0.07795698925,-0.7215577015061498,1
subject_15,trial_107,pʼ,g,0,0.1524453694,0.07795698925,-0.7233715363913,1
subject_16,trial_107,q,p,0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,0
subject_17,trial_107,q,t,0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,0
subject_18,trial_107,q,k,0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971027,1
subject_19,trial_107,q,b,0.2609970674,-0.05131964809,-0.04765395894,-0.7694983839104101,1
subject_20,trial_107,q,d,0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
subject_21,trial_107,q,g,0.2609970674,-0.05131964809,-0.04765395894,-0.5835817702507602,1
subject_22,trial_107,qʷ,p,0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
subject_23,trial_107,qʷ,t,0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
subject_24,trial_107,qʷ,k,0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,0
subject_25,trial_107,qʷ,b,0.1743308167,0.09094028826,0.0394646534,-1.6813261415731704,1
subject_26,trial_107,qʷ,d,0.1743308167,0.09094028826,0.0394646534,-0.7314690992844297,1
subject_27,trial_107,qʷ,g,0.1743308167,0.09094028826,0.0394646534,-0.4337021906059393,0
subject_28,trial_107,qʷ,w,0.1743308167,0.09094028826,0.0394646534,-0.12366903435087995,0
subject_29,trial_107,ʁʷ,r,0.2840501792,0.09867172676,0.1105313093,-0.30936527771559996,1
subject_30,trial_107,ʁʷ,h,0.2840501792,0.09867172676,0.1105313093,-0.11512523452443002,1
subject_1,trial_108,ʁʷ,w,0.2840501792,0.09867172676,0.1105313093,0.09439794026728965,1
subject_2,trial_108,xʷ,k,0.3342293907,0.1362007168,-0.01290322581,-0.6880819151426705,1
subject_3,trial_108,xʷ,h,0.3342293907,0.1362007168,-0.01290322581,0.059418003467490266,1
subject_4,trial_108,xʷ,s,0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
subject_5,trial_108,xʷ,ʃ,0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
subject_6,trial_108,xʷ,w,0.3342293907,0.1362007168,-0.01290322581,-0.08592702329318014,0
subject_7,trial_108,ç,k,0.2925021796,0.1967741935,-0.04887585533,-0.7252250855250701,1
subject_8,trial_108,ç,h,0.2925021796,0.1967741935,-0.04887585533,-0.4559721201072495,1
subject_9,trial_108,ç,s,0.2925021796,0.1967741935,-0.04887585533,-0.2835523690300099,1
