tripletid,file_X,onset_X,offset_X,phoneitem_id_X,phone1_X,phone3_X,talker_X,sex_X,dialect_X,phone_X,distance_OTH,dialect_OTH,file_OTH,offset_OTH,onset_OTH,phone1_OTH,phone3_OTH,phoneitem_id_OTH,sex_OTH,talker_OTH,phone_OTH,distance_TGT,dialect_TGT,file_TGT,offset_TGT,onset_TGT,phone1_TGT,phone3_TGT,phoneitem_id_TGT,sex_TGT,talker_TGT,phone_TGT
t00000052670,TRAIN/DR3/MPRD0/SX441,0.8688,1.1075,i69270,r,pcl,MPRD0,M,DR3,uw,120.160303065704,DR1,TRAIN/DR1/MRCG0/SX438,1.9679,1.7311,r,pcl,i173541,M,MRCG0,ae,112.564858498564,DR1,TRAIN/DR1/MRCG0/SX438,3.7441,3.5421,r,pcl,i173563,M,MRCG0,uw
t00000013294,TRAIN/DR3/MCEF0/SX325,0.5232,0.8475,i79275,m,n,MCEF0,M,DR3,uw,142.058666345435,DR2,TRAIN/DR2/FLMA0/SI1873,2.6579,2.4275,m,n,i97014,F,FLMA0,ae,125.879657537917,DR2,TRAIN/DR2/FLMA0/SI1873,0.9974,0.7533,m,n,i96988,F,FLMA0,uw
t00000013293,TRAIN/DR7/FREH0/SX325,0.3775,0.6575,i142809,m,n,FREH0,F,DR7,uw,149.843064998644,DR2,TRAIN/DR2/FLMA0/SI1873,2.6579,2.4275,m,n,i97014,F,FLMA0,ae,148.265206008174,DR2,TRAIN/DR2/FLMA0/SI1873,0.9974,0.7533,m,n,i96988,F,FLMA0,uw
t00000013295,TRAIN/DR2/MJMA0/SX325,0.4595,0.7885,i95022,m,n,MJMA0,M,DR2,uw,148.317861318379,DR2,TRAIN/DR2/FLMA0/SI1873,2.6579,2.4275,m,n,i97014,F,FLMA0,ae,146.496211775059,DR2,TRAIN/DR2/FLMA0/SI1873,0.9974,0.7533,m,n,i96988,F,FLMA0,uw
t00000013297,TRAIN/DR6/MSMR0/SX325,0.436,0.7444,i165316,m,n,MSMR0,M,DR6,uw,147.532560462384,DR2,TRAIN/DR2/FLMA0/SI1873,2.6579,2.4275,m,n,i97014,F,FLMA0,ae,135.826094302929,DR2,TRAIN/DR2/FLMA0/SI1873,0.9974,0.7533,m,n,i96988,F,FLMA0,uw
t00000014247,TRAIN/DR1/MRSO0/SX399,0.3498,0.76,i176649,s,m,MRSO0,M,DR1,uw,146.107011341219,DR4,TEST/DR4/MKCL0/SI461,1.2297,0.9762,s,m,i3252,M,MKCL0,ah,148.80946451366,DR4,TEST/DR4/MKCL0/SI1091,2.0313,1.81,s,m,i3396,M,MKCL0,uw
t00000008306,TEST/DR2/MGWT0/SI2169,4.8172,5.1581,i19434,r,m,MGWT0,M,DR2,uw,144.83842976121,DR5,TEST/DR5/MRPP0/SX104,1.3825,1.2402,r,m,i32054,M,MRPP0,ah,125.882775664791,DR5,TEST/DR5/MRPP0/SI554,4.1025,3.7222,r,m,i31939,M,MRPP0,uw
t00000011709,TEST/DR5/MLIH0/SA1,0.985,1.2793,i31429,s,q,MLIH0,M,DR5,uw,169.9746977233,DR5,TRAIN/DR5/FEXM0/SX111,0.7806,0.4542,s,q,i124024,F,FEXM0,ah,185.617902424537,DR5,TRAIN/DR5/FEXM0/SA1,2.2089,1.6892,s,q,i123967,F,FEXM0,uw
t00000008314,TEST/DR2/MPGL0/SI1729,1.6292,1.8375,i20813,r,m,MPGL0,M,DR2,uw,103.34712240927,DR5,TEST/DR5/MRPP0/SX104,1.3825,1.2402,r,m,i32054,M,MRPP0,ah,144.469376536669,DR5,TEST/DR5/MRPP0/SI554,4.1025,3.7222,r,m,i31939,M,MRPP0,uw
t00000011712,TRAIN/DR5/MWEM0/SA1,1.1411,1.5825,i114966,s,q,MWEM0,M,DR5,uw,228.513976944552,DR5,TRAIN/DR5/FEXM0/SX111,0.7806,0.4542,s,q,i124024,F,FEXM0,ah,174.274241211521,DR5,TRAIN/DR5/FEXM0/SA1,2.2089,1.6892,s,q,i123967,F,FEXM0,uw
t00000014562,TRAIN/DR3/MKLS1/SX375,2.5946,2.8742,i90707,s,m,MKLS1,M,DR3,uw,119.18659880636,DR1,TRAIN/DR1/MRSO0/SI1659,0.4621,0.1356,s,m,i176519,M,MRSO0,ah,105.85793256656,DR1,TRAIN/DR1/MRSO0/SX399,0.76,0.3498,s,m,i176649,M,MRSO0,uw
t00000000011,TEST/DR1/FAKS0/SI2203,2.5231,2.8612,i42931,f,l,FAKS0,F,DR1,uw,125.433621105697,DR3,TEST/DR3/MWJG0/SI1124,1.6292,1.3275,f,l,i14632,M,MWJG0,uh,148.717794838928,DR3,TEST/DR3/MWJG0/SI1754,1.8675,1.4625,f,l,i14521,M,MWJG0,uw
t00000000012,TRAIN/DR1/FSAH0/SI1874,1.8525,2.1932,i169387,f,l,FSAH0,F,DR1,uw,148.958327956223,DR3,TEST/DR3/MWJG0/SI1124,1.6292,1.3275,f,l,i14632,M,MWJG0,uh,195.587681519735,DR3,TEST/DR3/MWJG0/SI1754,1.8675,1.4625,f,l,i14521,M,MWJG0,uw
t00000000015,TEST/DR3/MMJR0/SI2166,1.857,2.2325,i11783,f,l,MMJR0,M,DR3,uw,135.356267091386,DR3,TEST/DR3/MWJG0/SI1124,1.6292,1.3275,f,l,i14632,M,MWJG0,uh,139.170626677642,DR3,TEST/DR3/MWJG0/SI1754,1.8675,1.4625,f,l,i14521,M,MWJG0,uw
t00000000014,TRAIN/DR7/MJRA0/SI1236,0.8746,1.1436,i142431,f,l,MJRA0,M,DR7,uw,125.278275129089,DR3,TEST/DR3/MWJG0/SI1124,1.6292,1.3275,f,l,i14632,M,MWJG0,uh,166.379646230417,DR3,TEST/DR3/MWJG0/SI1754,1.8675,1.4625,f,l,i14521,M,MWJG0,uw
t00000000013,TRAIN/DR4/MJJJ0/SI533,0.7775,1.0925,i59850,f,l,MJJJ0,M,DR4,uw,143.775021447144,DR3,TEST/DR3/MWJG0/SI1124,1.6292,1.3275,f,l,i14632,M,MWJG0,uh,160.709391479983,DR3,TEST/DR3/MWJG0/SI1754,1.8675,1.4625,f,l,i14521,M,MWJG0,uw
t00000000016,TRAIN/DR4/MTRT0/SI1857,1.6925,1.985,i65224,f,l,MTRT0,M,DR4,uw,120.009446916361,DR3,TEST/DR3/MWJG0/SI1124,1.6292,1.3275,f,l,i14632,M,MWJG0,uh,166.558157700489,DR3,TEST/DR3/MWJG0/SI1754,1.8675,1.4625,f,l,i14521,M,MWJG0,uw
