"","X.1","X","trip_id_2","var1","var2","var3","subject_id","tripletid","delta_dist_sub","subject_language","user_corr","phone_TGT","phone_OTH","phone_X","word_X","word_OTH","word_TGT","speaker_lang","fake_user_corr"
"3514",3514,3514,"stimulus31_Bhindi",-0.0235715037547766,-0.0303397352389401,-0.0340790319974386,"X_ANMRJVBCHE","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3515",3515,3515,"stimulus31_Bhindi",-0.0235715037547766,-0.0303397352389401,-0.0340790319974386,"X_BNIGQTFEXV","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3516",3516,3516,"stimulus31_Bhindi",-0.0235715037547766,-0.0303397352389401,-0.0340790319974386,"X_GWMVXJRQTZ","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3517",3517,3517,"stimulus31_Bhindi",-0.0235715037547766,-0.0303397352389401,-0.0340790319974386,"X_FGDYRSVPKC","stimulus31_B",0.487177873232317,"French",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3518",3518,3518,"stimulus31_Bhindi",-0.0235715037547766,-0.0303397352389401,-0.0340790319974386,"X_EZLPMDFCRW","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3519",3519,3519,"stimulus31_Bhindi",-0.0235715037547766,-0.0303397352389401,-0.0340790319974386,"X_CLBQXPARZD","stimulus31_B",0.487177873232317,"French",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3520",3520,3520,"stimulus31_Bhindi",-0.0235715037547766,-0.0303397352389401,-0.0340790319974386,"X_JYDIRUCSPN","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3521",3521,3521,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_USOZJQCKNP","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3522",3522,3522,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_PAUOGDRHWC","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3523",3523,3523,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_YNBAOIZRUF","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3524",3524,3524,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_WBDYKIXFME","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3525",3525,3525,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_ADBVFQEMRU","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3526",3526,3526,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_QLTORFAUPY","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3527",3527,3527,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_VHNXKCTPGY","stimulus31_B",0.487177873232317,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3528",3528,3528,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_CSKAOILVZG","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3529",3529,3529,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_DIGHMRZLPU","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3530",3530,3530,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_WHUJSAETKQ","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3531",3531,3531,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_GQNFBXPZSD","stimulus31_B",0.487177873232317,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3532",3532,3532,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_VPMSCXUJAN","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3533",3533,3533,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_WJXGTNHBDP","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3534",3534,3534,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_NZLPFAHTKB","stimulus31_B",0.487177873232317,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3535",3535,3535,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_GWZSFPCMOA","stimulus31_B",0.487177873232317,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3536",3536,3536,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_MRIPLFQBAU","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3537",3537,3537,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_BPRVUJKCQT","stimulus31_B",0.487177873232317,"French",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3538",3538,3538,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_VOXKQDNAGI","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3539",3539,3539,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_PCJRBVAFGK","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3540",3540,3540,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_ANMRJVBCHE","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3541",3541,3541,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_BNIGQTFEXV","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3542",3542,3542,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_GWMVXJRQTZ","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3543",3543,3543,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_FGDYRSVPKC","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3544",3544,3544,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_EZLPMDFCRW","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3545",3545,3545,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_CLBQXPARZD","stimulus31_B",0.487177873232317,"French",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3546",3546,3546,"stimulus31_Bkabarde",0.0707662599004544,0.028218823319619,0.176205781228551,"X_JYDIRUCSPN","stimulus31_B",0.487177873232317,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3547",3547,3547,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_USOZJQCKNP","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3548",3548,3548,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_PAUOGDRHWC","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3549",3549,3549,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_YNBAOIZRUF","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3550",3550,3550,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_WBDYKIXFME","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3551",3551,3551,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_ADBVFQEMRU","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3552",3552,3552,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_QLTORFAUPY","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3553",3553,3553,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_VHNXKCTPGY","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3554",3554,3554,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_CSKAOILVZG","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3555",3555,3555,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_DIGHMRZLPU","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3556",3556,3556,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_WHUJSAETKQ","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3557",3557,3557,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_GQNFBXPZSD","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3558",3558,3558,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_VPMSCXUJAN","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3559",3559,3559,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_WJXGTNHBDP","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3560",3560,3560,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_NZLPFAHTKB","stimulus32_A",0.731939450072816,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3561",3561,3561,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_GWZSFPCMOA","stimulus32_A",0.731939450072816,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3562",3562,3562,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_MRIPLFQBAU","stimulus32_A",0.731939450072816,"French",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3563",3563,3563,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_BPRVUJKCQT","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3564",3564,3564,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_VOXKQDNAGI","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3565",3565,3565,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_PCJRBVAFGK","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3566",3566,3566,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_ANMRJVBCHE","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3567",3567,3567,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_BNIGQTFEXV","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3568",3568,3568,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_GWMVXJRQTZ","stimulus32_A",0.731939450072816,"French",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",1
"3569",3569,3569,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_FGDYRSVPKC","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3570",3570,3570,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_EZLPMDFCRW","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3571",3571,3571,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_CLBQXPARZD","stimulus32_A",0.731939450072816,"French",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3572",3572,3572,"stimulus32_Ahindi",-0.00612307883098991,0.0118388069396019,-0.0943569893342197,"X_JYDIRUCSPN","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","hindi",0
"3573",3573,3573,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_USOZJQCKNP","stimulus32_A",0.731939450072816,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3574",3574,3574,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_PAUOGDRHWC","stimulus32_A",0.731939450072816,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3575",3575,3575,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_YNBAOIZRUF","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3576",3576,3576,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_WBDYKIXFME","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3577",3577,3577,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_ADBVFQEMRU","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3578",3578,3578,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_QLTORFAUPY","stimulus32_A",0.731939450072816,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3579",3579,3579,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_VHNXKCTPGY","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3580",3580,3580,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_CSKAOILVZG","stimulus32_A",0.731939450072816,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3581",3581,3581,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_DIGHMRZLPU","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3582",3582,3582,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_WHUJSAETKQ","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3583",3583,3583,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_GQNFBXPZSD","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3584",3584,3584,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_VPMSCXUJAN","stimulus32_A",0.731939450072816,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3585",3585,3585,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_WJXGTNHBDP","stimulus32_A",0.731939450072816,"English",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3586",3586,3586,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_NZLPFAHTKB","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3587",3587,3587,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_GWZSFPCMOA","stimulus32_A",0.731939450072816,"English",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3588",3588,3588,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_MRIPLFQBAU","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3589",3589,3589,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_BPRVUJKCQT","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3590",3590,3590,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_VOXKQDNAGI","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3591",3591,3591,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_PCJRBVAFGK","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3592",3592,3592,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_ANMRJVBCHE","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3593",3593,3593,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_BNIGQTFEXV","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3594",3594,3594,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_GWMVXJRQTZ","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3595",3595,3595,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_FGDYRSVPKC","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3596",3596,3596,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_EZLPMDFCRW","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3597",3597,3597,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_CLBQXPARZD","stimulus32_A",0.731939450072816,"French",0,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",1
"3598",3598,3598,"stimulus32_Akabarde",-0.0410199286785632,-0.0454912503904551,0.0171276045033154,"X_JYDIRUCSPN","stimulus32_A",0.731939450072816,"French",1,"ʌ","æ","ʌ","HUHDI","HAEDI","HUHDI","kabarde",0
"3599",3599,3599,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_USOZJQCKNP","stimulus33_A",-0.735686205534294,"English",0,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3600",3600,3600,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_PAUOGDRHWC","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3601",3601,3601,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_YNBAOIZRUF","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3602",3602,3602,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_WBDYKIXFME","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3603",3603,3603,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_ADBVFQEMRU","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3604",3604,3604,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_QLTORFAUPY","stimulus33_A",-0.735686205534294,"English",0,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3605",3605,3605,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_VHNXKCTPGY","stimulus33_A",-0.735686205534294,"English",0,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3606",3606,3606,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_CSKAOILVZG","stimulus33_A",-0.735686205534294,"English",0,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3607",3607,3607,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_DIGHMRZLPU","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3608",3608,3608,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_WHUJSAETKQ","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3609",3609,3609,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_GQNFBXPZSD","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3610",3610,3610,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_VPMSCXUJAN","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3611",3611,3611,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_WJXGTNHBDP","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3612",3612,3612,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_NZLPFAHTKB","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3613",3613,3613,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_GWZSFPCMOA","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3614",3614,3614,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_MRIPLFQBAU","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3615",3615,3615,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_BPRVUJKCQT","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3616",3616,3616,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_VOXKQDNAGI","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3617",3617,3617,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_PCJRBVAFGK","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3618",3618,3618,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_ANMRJVBCHE","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3619",3619,3619,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_BNIGQTFEXV","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3620",3620,3620,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_GWMVXJRQTZ","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3621",3621,3621,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_FGDYRSVPKC","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3622",3622,3622,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_EZLPMDFCRW","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",1
"3623",3623,3623,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_CLBQXPARZD","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3624",3624,3624,"stimulus33_Ahindi",-0.0235715037547766,0.0192683143691099,0.0110001535229234,"X_JYDIRUCSPN","stimulus33_A",-0.735686205534294,"French",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","hindi",0
"3625",3625,3625,"stimulus33_Akabarde",0.0707662599004544,-0.0348442397434441,-0.199118894096125,"X_USOZJQCKNP","stimulus33_A",-0.735686205534294,"English",1,"æ","u","æ","HAEDAH","WHODAH","HAEDAH","kabarde",0
